ID Lead,Nome do Lead,Razão Social,CNPJ,Contato Principal,E-mail,Telefone,Cidade,Estado,CEP,Bairro,Complemento,Origem,Funil,Etapa do Funil,Status,Responsável,Data de Criação,Hora de Criação,Dias no Funil,Data de Perda,Motivo de Perda,ID Oportunidade,Status da Oportunidade,Data da Oportunidade,ID Cliente,Nome do Cliente,Razão Social Cliente,Data do Pedido,Valor do Pedido,TAGS,Código Externo,ID Lista,Atividade,Faturamento,Segmento,Nome Completo,Indique Ganhe
357,Tri-ax Industrial E Comercial Ltda,TRI-AX ESPELHOS,04531366000148,Diego Matsumoto Andrade,diego@triaxespelhos.com.br,(11) 99493-9524,FERRAZ DE VASCONCELOS,SP,08538110,NUCLEO ITAIM,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,19/11/2024,08:37:37,569,,,,,,,,,,,NUTRIR,,73,,,,,
360,Jessica Edevania,Utiliplas,32364538000171,Jessica Edevania,comercialutiliplas@gmail.com,(16) 99773-0035,ARARAQUARA,SP,14808300,JARDIM SANTA MARTA,GALPAO01,Base de empresas Leads2b,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Débora Duarte,19/11/2024,08:38:33,588,,,92,Perdido,27/11/2024,,,,,,,,74,,,,,
362,Victorinox Do Brasil Comercio Importacao E Exportacao Ltda,VICTORINOX,73076408000110,Victorinox Do Brasil Comercio Importacao E Exportacao Ltda,ricardo.david@victorinox.com,(11) 5584-8188,SAO PAULO,SP,04302000,PARQUE IMPERIAL,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,19/11/2024,08:39:34,569,,,,,,,,,,,NUTRIR,,75,,,,,
366,Rebeka,Vipe Plásticos,11451881000183,Rebeka,rebeka@hotlink.com.br,(81) 3062-5151,JABOATAO DOS GUARARAPES,PE,54340060,PRAZERES,,Base de empresas Leads2b,Fluxo Padrão,Atividades,Perdido,Débora Duarte,19/11/2024,08:40:09,593,20/12/2024,Fora do segmento atendido,,,,,,,,,TAG1SEM,,76,,,,,
367,William,WR ALUMINIOS,34223888000143,William,faturamento@wraluminios.com,(19) 98915-3773,PEDREIRA,SP,13922146,JARDIM ANDRADE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,19/11/2024,08:40:42,569,,,,,,,,,,,NUTRIR,,77,,,,,
372,Sildácio Amaral,Casa Freitas,01740627000575,Sildácio Amaral,sildacio.amaral@casafreitas.com.br,(85) 99797-0405,,,,,,Site,Inbound,VENDER AGENDA,Ganho,Débora Duarte,19/11/2024,15:23:24,595,,,90,Ganho,27/11/2024,,,,,,SDRInbound,,,,,,Sildácio Amaral,
373,FLORIDIS,FLORIDIS,25099606000157,FLORIDIS,carlos.carrilho@alfamec.com.br,1149915000,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:54,593,28/11/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
374,FLYNG STONES,FLYNG STONES,47052835000159,FLYNG STONES,contato@flyingstones.com.br,27997774027,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,07/01/2025,Contato já é cliente com dúvida / direcionado ao suporte,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM,,84,,,,,
375,FORMA UTILIDADES,FORMA UTILIDADES,90357534000162,FORMA UTILIDADES,forma@formautilidades.com.br,5430259700,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
376,FORMAS COLORIDAS,FORMAS COLORIDAS,61805891000148,FORMAS COLORIDAS,formascoloridas@formascoloridas.com.br,1132550752,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,28/11/2024,Fora do segmento atendido,,,,,,,,,Importado a partir de lista,,84,,,,,
377,FURACÃO PET,FURACÃO PET,17259965000104,Vivianny,furacaopet@furacaopet.com.br,(16) 99233-6146,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,525,,,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM;NUTRIR,,84,,,,,
378,GA CERAMICA,GA CERAMICA,11650898000160,GA CERAMICA,atendimento@gaceramica.com.br,1935815351,,,,,,Outbound,Fluxo Padrão,Atividades,Ganho,Fernanda Santiago,21/11/2024,07:43:55,593,,,94,Perdido,28/11/2024,,,,,,Importado a partir de lista,,84,,,,,
379,GABRIELA DIAS,GABRIELA DIAS,80159015000560,GABRIELA DIAS,ecommerce@lojaslcl.com.br,4834663166,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,12/12/2024,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
380,GARDINE DECOR,GARDINE DECOR,07613528000185,GARDINE DECOR,contato@gardinedecor.com.br,1938692922,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,03/12/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
381,GERMER,GERMER,75801936000110,Fabio,fabio.reis@germerporcelanas.com.br,4132913000,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR;msgabupfevereiro2025,,84,,,,,
382,GILENO DESIGN,GILENO DESIGN,09122910000111,GILENO DESIGN,GILENODESIGNNEXT@GMAIL.COM,1120524916,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,572,,,,,,,,,,,Importado a partir de lista,,84,,,,,
383,GIPLAS,GIPLAS,00863529000139,Ederson ,ederson@giplas.com.br,(47) 99905-3826,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,473,,,,,,,,,,,Importado a partir de lista;NUTRIR;msgabupfevereiro2025;TAG1SEM;TAG2SEM;FimEmailOutbound,,84,,,,,
384,GITA GOGOYA,GITA GOGOYA,30724057000102,GITA GOGOYA,ADMGITAGOGOYA@GMAIL.COM,(86) 99456-2614,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
385,GREMAX,GREMAX,44562833000111,GREMAX,contato@gremax.com.br,1151840197,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,25/11/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
386,GRUPO BRINOX,GRUPO BRINOX,92038108000191,GRUPO BRINOX,ELIZANGELA.DUTRA@GRUPOBRINOX.COM.BR,5440097000,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
387,HABITAT,HABITAT,45372128000114,HABITAT,SANDRA.SCHUCK@GRUPOBRINOX.COM.BR,5440097052,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,25/11/2024,Direcionado para oportunidade,,,,,,,,,Importado a partir de lista,,84,,,,,
388,HARA DECOR,HARA DECOR,42542551000127,Debora ,debora@hara.ind.br,54996108270,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:55,593,26/12/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM,,84,,,,,
389,HEDRONS,HEDRONS,12546470000134,Filipi,luciana@hedrons.com.br,(47) 3388-0600,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
390,HERBO,HERBO,39044144000185,Daniela ,daniela@herbo.com.br,(19) 98111-0180,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
391,HOLARIA,HOLARIA,07325641000165,HOLARIA,holaria@holaria.com.br,4133923132,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:55,569,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
392,HOLI  HOME,HOLI  HOME,19881433000121,HOLI  HOME,HAROLDO@ARAUJOBRAZ.COM,2175334232,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,571,,,,,,,,,,,Importado a partir de lista;NUTRIR;SDRInbound,,84,,,,,
393,HOME COLLECTION,HOME COLLECTION,09257370000183,HOME COLLECTION,vendas@homecollection.com.br,1136669493,,,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Fernanda Santiago,21/11/2024,07:43:56,571,20/01/2025,Contato já é cliente com dúvida / direcionado ao suporte,,,,,,,,,Importado a partir de lista,,84,,,,,
394,Paloma,HOME QUADROS,08746220000170,Paloma,vendas@homequadros.com.br,(19) 99748-0387,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,537,,,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;FimEmailOutbound;NUTRIR;msgabupfevereiro2025,,84,,,,,
395,HOME WISH,HOME WISH,32100319000185,HOME WISH,contato@hwdecor.com.br,11950907788,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:56,588,04/12/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
396,ILUDI,ILUDI,19456511000140,ILUDI,hello@iludi.design,3125355802,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:56,588,06/12/2024,Fora do segmento atendido,,,,,,,,,Importado a partir de lista,,84,,,,,
397,IMELTRON,IMELTRON,54081906000107,IMELTRON,FINANCEIRO@IMELTRON.COM.BR,1932021600,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:56,588,04/12/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
398,IMETEXTIL,IMETEXTIL,48640130000115,Fernanda,fernandapvyfaz@hotmail.com,1934718800,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,473,,,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM,,84,,,,,
399,INJEPLASTEC,INJEPLASTEC,64582232000269,INJEPLASTEC,injeplastec@injeplastec.com.br,1145135929,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,473,,,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;FimEmailOutbound,,84,,,,,
400,INJETEMP,INJETEMP,45626140000108,INJETEMP,contato@injetemp.com.br,11971583729,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,569,,,,,,,,,,,Importado a partir de lista,,84,,,,,
401,IRAN TAPETES,IRAN TAPETES,23364129000184,IRAN TAPETES,iran.tapete@gmail.com,1130622074,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,571,,,,,,,,,,,Importado a partir de lista;NUTRIR;SDRInbound,,84,,,,,
402,ISHELA,ISHELA,04534763000416,ISHELA,atendimento@ishela.com,11958683470,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,571,,,,,,,,,,,Importado a partir de lista;NUTRIR;SDRInbound,,84,,,,,
403,JAGUAR UTILIDADES,JAGUAR UTILIDADES,48839872000174,Antonio,atendimento@jaguar.ind.br,(19) 99498-2002,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,525,,,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;FimEmailOutbound;NUTRIR,,84,,,,,
404,JULIA & JULIA,JULIA & JULIA,02140790000136,JULIA & JULIA,vendas@juliaejulia.com.br,1437319636,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,571,,,,,,,,,,,Importado a partir de lista,,84,,,,,
405,CASA K,CASA K,43270628000110,Égas,egas@kacyumara.com.br,1934789200,,,,,,Outbound,Fluxo Padrão,Qualificação,Perdido,Paulo Souza,21/11/2024,07:43:56,498,24/02/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM,,84,,,,,
406,KAUZAR IDEIAS,KAUZAR IDEIAS,30037377000186,KAUZAR IDEIAS,contato@kauzar.com.br,11969052549,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:56,588,10/12/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
407,KEPHALON,KEPHALON,07176706000158,KEPHALON,contato@kephalon.com.br,11998930047,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,473,,,,,,,,,,,Importado a partir de lista,,84,,,,,
408,CARL SCHMIDT SOHN,CARL SCHMIDT SOHN,41730652000169,Eduardo,eduardo@khalasimport.com,(11) 91660-1198,SAO PAULO,SP,01.311-927,BELA VISTA,CONJ 1407,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:56,593,03/12/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
409,KZ HOME STOCK,KZ HOME STOCK,17626861000182,KZ HOME STOCK,IMPORT@KZHOMESTOCK.COM.BR,1122848888,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:56,481,,,,,,,,,,,Importado a partir de lista;msgabupfevereiro2025;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM;NUTRIR,,84,,,,,
410,L'AMORE DECOR,L'AMORE DECOR,27661448000102,L'AMORE DECOR,contato@lamoredecor.com.br,19993215855,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:57,588,29/11/2024,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista,,84,,,,,
411,LAVIVE,LAVIVE,02815903000156,LAVIVE,CELSO@LAVIVE.COM.BR,1633527828,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:57,569,,,,,,,,,,,Importado a partir de lista,,84,,,,,
412,LEART DECOR,LEART DECOR,32517032000155,Erika,contato@leartdecoracao.com.br,4836586261,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:57,569,,,,,,,,,,,Importado a partir de lista,,84,,,,,
413,LENVIE,LENVIE,43828327000169,Edgar ,edgar.ferreira@lenvieparfums.com,1123867702,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:57,569,,,,,,,,,,,Importado a partir de lista,,84,,,,,
414,LIMOEIRO,LIMOEIRO,65112906000143,Gabriela,gabriela.brandao@limoeiro-arte.com.br,3532414231,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:57,537,,,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM;NUTRIR,,84,,,,,
415,LINDA LISS,LINDA LISS,39762837000103,LINDA LISS,comercial@lindaliss.com.br,17997782449,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:57,588,13/12/2024,Contato já é cliente com dúvida / direcionado ao suporte,,,,,,,,,Importado a partir de lista,,84,,,,,
417,LR LUANA RAMALHO,LR LUANA RAMALHO,10557942000129,Juliana,contato@divinahomedecor.com.br,(19) 98228-5692,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:57,581,15/01/2025,Fora do segmento atendido,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,84,,,,,
418,LUCCA MILANNI,LUCCA MILANNI,05155788000129,LUCCA MILANNI,atendimento@lucamillani.com.br,1129544747,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:57,571,,,,,,,,,,,Importado a partir de lista,,84,,,,,
419,LUCAT,LUCAT,00819702000100,LUCAT,comercial@lucat.com.br,1934685870,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,07:43:57,533,,,,,,,,,,,Importado a partir de lista;NUTRIR,,84,,,,,
420,LUCIA HONDA,LUCIA HONDA,41693047000165,LUCIA HONDA,hello@luciahonda.com,11956622802,,,,,,Outbound,Fluxo Padrão,Atividades,Perdido,Fernanda Santiago,21/11/2024,07:43:57,581,07/01/2025,Não quer mudar a solução atual,,,,,,,,,Importado a partir de lista;TAG1SEM;TAG2SEM;TAG3SEM;FimEmailOutbound;TAG4SEM,,84,,,,,
423,Futebol E Magia Comercio Atacadista Ltda,Futebol Magia & Cia,23017602000157,Futebol E Magia Comercio Atacadista Ltda,marcos.ocampos@gmail.com,(21) 2486-2206,ITAJAI,SC,88316002,ITAIPAVA,KM 12 SALA 14,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,21/11/2024,17:37:47,569,,,,,,,,,,,,,85,,,,,
454,3b Industrial E Comercial Ltda,3B CADERNOS,07670739000150,Luciana Samanta Rosada Vieira  ,luciana@3bcadernos.com.br,(19) 97137-1499,PIRASSUNUNGA,SP,13633010,JARDIM CARLOS GOMES,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:11:28,545,,,,,,,,,,,FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,95,,,,,
458,Lourembergue Andrade  ,ACC,57503229000166,Lourembergue Andrade  ,andradel@acc.ind.br,(11) 97075-1299,SANTO ANDRE,SP,09030050,VILA ASSUNCAO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:18:55,545,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,96,,,,,
467,Acco Brands Brasil Ltda.,TILIBRA,44990901000143,Acco Brands Brasil Ltda.,contabilfiscal@tilibra.com.br,(14) 3235-4119,BAURU,SP,17013900,VILA ANTARTICA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:28:22,569,,,,,,,,,,,,,98,,,,,
475,Acrilex Tintas Especiais S A,ACRILEX,60779014000187,Andréa Kasahara,andreak@acrilex.com.br,(11) 99440-9162,SAO BERNARDO DO CAMPO,SP,09842900,BATISTINE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:30:38,569,,,,,,,,,,,,,99,,,,,
478,Acrinil Industria E Comercio De Plasticos Ltda,ACRINIL,08883667000191,Acrinil Industria E Comercio De Plasticos Ltda,compras@acrinil.com.br,(11) 3776-7844,SAO PAULO,SP,05707001,JARDIM MORUMBI,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:32:12,569,,,,,,,,,,,,,100,,,,,
480,Batiki Comercio Importacao E Exportacao Ltda,BATIKI,00020725000141,Batiki Comercio Importacao E Exportacao Ltda,comercial09@batiki.com.br,(17) 99621-9716,SAO JOSE DO RIO PRETO,SP,15030000,PARQUE INDUSTRIAL,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:36:18,569,,,,,,,,,,,,,101,,,,,
483,Cortiarte Quadros E Cortica Ltda,CORTIARTE,54430327000122,Rodrigo Souza,rodrigo@cortiarte.com.br,(11) 97196-4972,DIADEMA,SP,09961350,CASA GRANDE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:42:01,569,,,,,,,,,,,,,102,,,,,
485,Ricardo (Ricardo Bernadás) Bernadás,Confetti,74287129000169,Marlene Menezes,marlene.menezes@confetti.com.br,(11) 95656-3334,SAO PAULO,SP,04696000,JURUBATUBA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:43:19,545,,,,,,,,,,,FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,103,,,,,
487,Nova Credeal Industria De Cadernos S.a.,CREDEAL,34178263000107,Nova Credeal Industria De Cadernos S.a.,contabilidade@credeal.com.br,(54) 3444-3550,SERAFINA CORREA,RS,99250000,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,22/11/2024,17:44:18,569,,,,,,,,,,,,,105,,,,,
493,Cajovil,Cajovil,,Cajovil,cristiani.souza@cajovil.com.br,4732510165,Brusque,SC,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Junior Lopes,22/11/2024,18:36:06,592,21/03/2025,Fora do segmento atendido,,,,,,,,,,,110,,,,,
494,POP DISC,POP DISC,,POP DISC,gabi.bertoni@outlook.com,11968880138,São Paulo,SP,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,22/11/2024,18:36:06,592,14/04/2025,Fora do segmento atendido,,,,,,,,,,,110,,,,,
495,Multiflon,Multiflon,,Multiflon,cesar@multiflon.com.br,54981117994,Flroes Da Cunha,RS,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Junior Lopes,22/11/2024,18:36:07,592,21/03/2025,Fora do segmento atendido,,,,,,,,,,,110,,,,,
496,AMC DISTRIBUIDORA,AMC DISTRIBUIDORA,,AMC DISTRIBUIDORA,Amcsantoscomercialdistribuidora@hotmail.com,11950450145,,,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Junior Lopes,22/11/2024,18:36:07,592,21/03/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,msgabupfevereiro2025,,110,,,,,
497,Bolamel Ltda,Bolamel Ltda,,Bolamel Ltda,joao.possebom@bolamel.com.br,44999461212,Nova Esperança,PR,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Junior Lopes,22/11/2024,18:36:07,592,21/03/2025,Fora do segmento atendido,,,,,,,,,,,110,,,,,
498,Silver plastic,Silver plastic,,Silver plastic,isaac@silverplastic.com.br,11985382258,Guarulhos,SP,,,,Outbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Junior Lopes,22/11/2024,18:36:07,592,21/03/2025,Fora do segmento atendido,,,,,,,,,,,110,,,,,
502, Giovanna Seguette,GRUPO KWI,08196258000117, Giovanna Seguette,suppliers@bongmoon.com,(11) 94444-8474,,,,,,Site,Inbound,VENDER AGENDA,Ganho,Débora Duarte,25/11/2024,14:51:57,589,,,91,Perdido,27/11/2024,,,,,,SDRInbound,,,,,, Giovanna Seguette,
506,Brw Suprimentos Escolares E Escritorio Ltda.,BRW,07933371000175,Brw Suprimentos Escolares E Escritorio Ltda.,bruno@brwmarcas.com.br,(41) 3229-7727,ARAUCARIA,PR,83706493,CAPELA VELHA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,25/11/2024,17:45:56,569,,,,,,,,,,,,,112,,,,,
510,Catavento Distribuidora De Livros Ltda.,Catavento Distribuidora De Livros Ltda.,61539813000149,Catavento Distribuidora De Livros Ltda.,null,,SAO PAULO,SP,01325000,BELA VISTA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,25/11/2024,17:47:24,473,,,,,,,,,,,DLicençaMaternidade,,113,,,,,
516,Luiza Póvoa,CLIO STYLE,27438371000106,Luiza Póvoa,luiza@cliostyle.com.br,(21) 98795-3189,,,,,,Outbound,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,25/11/2024,17:58:20,569,,,,,,,,,,,,,,,,,Luiza Póvoa  ,
517,Alex Ye,DENLEX,09153300000185,Alex Ye,alex@denlex.com.br,(21) 3666-3658,RIO DE JANEIRO,RJ,21041232,BONSUCESSO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,25/11/2024,18:01:29,545,,,,,,,,,,,FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,114,,,,,
545,Qhouse Comercio E Importadora De Utilidades Domesticas Ltda,Quality House,35548485000137,Qhouse Comercio E Importadora De Utilidades Domesticas Ltda,adm@qualityhouseud.com.br,(19) 3450-1590,NOVA ODESSA,SP,13380370,PARQUE INDUSTRIAL RECANTO,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Rayssa Karapeticov,26/11/2024,16:55:12,588,,,,,,,,,,,,,,,,,,
549,Lima & Leme Industria E Comercio De Alimentos Para Animais Ltda,LL PET,14752429000140,Lima & Leme Industria E Comercio De Alimentos Para Animais Ltda,contato@llpet.com.br,(14) 3541-1390,PROMISSAO,SP,16370000,JARDIM MONTREAL,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Débora Duarte,27/11/2024,11:26:50,574,12/12/2024,Sem interesse após contato,,,,,,,,,,,115,,,,,
553,Ulysses,Dr. Bhorest,34299718000142,Ulysses,comercial01@drbhorest.com.br,,ATIBAIA,SP,12948100,ROSARIO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/11/2024,18:05:15,545,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,116,,,,,
556,Daniela Coan Grigolon  ,Dubflex,10776321000136,Daniela Coan Grigolon  ,contato@dubflex.com.br,(15) 3282-6998,CERQUILHO,SP,18520000,CAPOAVA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/11/2024,18:06:44,545,,,,,,,,,,,NUTRIR;FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,117,,,,,
560,Ecoplast Comercial Plasticos Ltda,Ecoplast,03851944000241,Ecoplast Comercial Plasticos Ltda,null,(062) 2934-044,BRASILIA,DF,70760706,NORTE CLR,QD.712 BLOCO F LOJA39,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/11/2024,18:08:34,473,,,,,,,,,,,DLicençaMaternidade,,118,,,,,
561,Ecoplast Industria E Comercio De Reciclados Ltda,Ecoplast,23378901000117,Ecoplast Industria E Comercio De Reciclados Ltda,simone.financeiro@ecoplastbrasil.com,(15) 3227-7084,SOROCABA,SP,18020002,VILA HORTENCIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Paulo Souza,27/11/2024,18:10:48,545,,,,,,,,,,,FimEmailOutbound;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,119,,,,,
